Format Version,1.21,Take Name,testrit 1 21-4,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-04-21 11.45.39 AM,Total Frames in Take,692,Total Exported Frames,692,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
263,2.191667,0.036970,0.155700,-0.028729,-0.986694,-2.253484,0.125942,0.444601,0.008052
264,2.200000,0.009686,0.166414,-0.005802,-0.985991,-2.231919,0.125385,0.452763,0.001242
265,2.208333,0.038757,0.154559,-0.030245,-0.986760,-2.210669,0.126644,0.458314,0.008693
266,2.216667,0.035864,0.155660,-0.033381,-0.986595,-2.189638,0.126939,0.465234,0.016564
267,2.225000,0.023175,0.154567,-0.020904,-0.987489,-2.168140,0.126673,0.472429,0.001334
268,2.233333,0.000808,0.161498,-0.019883,-0.986672,-2.147079,0.127511,0.480074,0.001590
269,2.241667,0.008534,0.163112,-0.019365,-0.986381,-2.126203,0.126613,0.485905,0.001903
270,2.250000,-0.012520,0.167999,-0.017212,-0.985557,-2.104782,0.128040,0.493511,0.001466
271,2.258333,0.004183,0.165976,-0.012748,-0.986038,-2.084661,0.126697,0.499592,0.001405
272,2.266667,0.017882,0.157036,-0.033886,-0.986849,-2.064531,0.127845,0.505436,0.008345
273,2.275000,0.006524,0.164008,-0.011362,-0.986372,-2.043663,0.127206,0.513036,0.001503
274,2.283333,0.009966,0.160751,-0.017580,-0.986788,-2.022881,0.127899,0.519411,0.001974
275,2.291667,0.011365,0.160852,-0.017945,-0.986750,-2.002329,0.127978,0.525889,0.002072
276,2.300000,-0.006485,0.159360,-0.028622,-0.986784,-1.981359,0.129179,0.532267,0.002377
277,2.308333,0.014306,0.162113,-0.015181,-0.986552,-1.961687,0.128254,0.539081,0.001939
278,2.316667,-0.001757,0.158443,-0.023867,-0.987078,-1.941088,0.129557,0.545673,0.002234
279,2.325000,0.017752,0.154009,-0.015133,-0.987794,-1.921393,0.129089,0.552119,0.000939
280,2.333333,-0.014569,0.166446,-0.017459,-0.985788,-1.901444,0.129555,0.558898,0.001726
281,2.341667,-0.015892,0.167512,-0.017516,-0.985586,-1.881362,0.129655,0.566021,0.001230
282,2.350000,-0.007957,0.162217,-0.022781,-0.986460,-1.861416,0.130371,0.571600,0.001933
283,2.358333,0.010036,0.160727,-0.014767,-0.986837,-1.842144,0.129044,0.577884,0.001686
284,2.366667,-0.015077,0.165032,-0.019745,-0.985975,-1.822448,0.129818,0.584194,0.001425
285,2.375000,-0.011236,0.164721,-0.023174,-0.986004,-1.802984,0.131091,0.590917,0.001708
286,2.383333,0.004151,0.166846,-0.009767,-0.985926,-1.784387,0.129559,0.597431,0.000943
287,2.391667,-0.015884,0.167177,-0.018470,-0.985626,-1.764851,0.130691,0.603503,0.001289
288,2.400000,-0.017311,0.167194,-0.020075,-0.985568,-1.745631,0.130823,0.609783,0.001196
289,2.408333,-0.012039,0.161364,-0.028819,-0.986401,-1.726326,0.131315,0.615782,0.001691
290,2.416667,-0.012486,0.169208,-0.001443,-0.985500,-1.709944,0.132148,0.619896,0.007428
291,2.425000,-0.016426,0.168304,-0.020327,-0.985389,-1.688861,0.131160,0.628344,0.001220
292,2.433333,-0.045244,0.158758,-0.047812,-0.985121,-1.669966,0.130457,0.635248,0.001016
293,2.441667,-0.004737,0.174569,-0.014983,-0.984519,-1.651393,0.132937,0.640080,0.001984
294,2.450000,-0.017119,0.169367,-0.020398,-0.985193,-1.633360,0.132154,0.647132,0.000954
295,2.458333,-0.010988,0.180305,-0.008174,-0.983516,-1.614962,0.133038,0.652134,0.001521
296,2.466667,-0.018697,0.171260,-0.021607,-0.984811,-1.596631,0.132399,0.659150,0.001073
297,2.475000,-0.000917,0.174347,-0.006664,-0.984661,-1.578423,0.131868,0.665118,0.001505
298,2.483333,0.009398,0.184028,0.007522,-0.982847,-1.560338,0.132508,0.670370,0.001737
299,2.491667,0.011704,0.184748,0.007819,-0.982685,-1.542251,0.132512,0.676520,0.001742
300,2.500000,-0.012426,0.167772,-0.033751,-0.985170,-1.524264,0.134138,0.682081,0.007514
301,2.508333,-0.049692,0.165914,-0.041443,-0.984015,-1.505881,0.132495,0.689782,0.001854
302,2.516667,-0.021064,0.176395,0.018085,-0.983928,-1.489076,0.131240,0.694875,0.007287
303,2.525000,-0.047455,0.166707,-0.038487,-0.984112,-1.470387,0.132892,0.701747,0.001800
304,2.533333,-0.048285,0.167590,-0.036876,-0.983983,-1.452775,0.133172,0.707604,0.001855
305,2.541667,-0.026439,0.175504,-0.029324,-0.983687,-1.436696,0.131592,0.713516,0.002434
306,2.550000,-0.047329,0.167906,-0.038343,-0.983919,-1.418063,0.133071,0.719565,0.001847
307,2.558333,0.002042,0.181220,0.000420,-0.983440,-1.401639,0.133293,0.725025,0.001478
308,2.566667,-0.019059,0.179761,-0.009656,-0.983478,-1.384076,0.134472,0.730485,0.001458
309,2.575000,0.003915,0.182416,0.001836,-0.983212,-1.367332,0.133516,0.736729,0.001393
310,2.583333,0.004022,0.182363,0.000997,-0.983223,-1.350521,0.133504,0.742479,0.001488
311,2.591667,0.006148,0.188649,0.004632,-0.982014,-1.333510,0.134050,0.748120,0.001688
312,2.600000,0.023072,0.199277,0.019930,-0.979469,-1.319430,0.134091,0.753126,0.006195
313,2.608333,0.002585,0.182046,0.001327,-0.983286,-1.299890,0.133628,0.760106,0.001514
314,2.616667,0.001304,0.182095,0.000410,-0.983280,-1.283234,0.133595,0.765919,0.001538
315,2.625000,-0.006077,0.184114,-0.005281,-0.982872,-1.266692,0.133760,0.771736,0.001520
316,2.633333,-0.029825,0.176312,-0.034164,-0.983289,-1.250958,0.132344,0.778185,0.002490
317,2.641667,0.003156,0.188192,0.002566,-0.982124,-1.234173,0.134338,0.782996,0.001599
318,2.650000,0.005198,0.188636,0.003326,-0.982028,-1.217949,0.134425,0.788672,0.001608
319,2.658333,-0.025955,0.176846,-0.031180,-0.983402,-1.202621,0.132510,0.794981,0.002121
320,2.666667,-0.030933,0.176108,-0.034454,-0.983281,-1.186305,0.132758,0.800775,0.002086
321,2.675000,-0.032899,0.175907,-0.028519,-0.983444,-1.170136,0.132427,0.806338,0.002094
322,2.683333,-0.031933,0.176658,-0.028327,-0.983346,-1.154244,0.132581,0.811826,0.001918
323,2.691667,0.005436,0.184931,-0.000036,-0.982736,-1.138372,0.134087,0.816927,0.001384
324,2.700000,0.003665,0.185039,-0.000650,-0.982724,-1.122841,0.134309,0.822466,0.001472
325,2.708333,-0.009042,0.187907,-0.010166,-0.982093,-1.107917,0.133943,0.827847,0.001645
326,2.716667,-0.035241,0.187743,-0.026657,-0.981224,-1.092112,0.135404,0.833570,0.001457
327,2.725000,-0.043395,0.183133,-0.016787,-0.981986,-1.077403,0.132128,0.839679,0.001587
328,2.733333,-0.028960,0.179257,-0.035878,-0.982721,-1.061789,0.133409,0.845087,0.002015
329,2.741667,-0.026930,0.179547,-0.034046,-0.982791,-1.046484,0.133551,0.850389,0.002102
330,2.750000,-0.028337,0.179789,-0.034660,-0.982686,-1.031333,0.133491,0.855952,0.002120
331,2.758333,-0.029223,0.180421,-0.034628,-0.982545,-1.016299,0.133751,0.861212,0.002075
332,2.766667,0.004457,0.187091,-0.001841,-0.982331,-1.001120,0.135132,0.865977,0.001547
333,2.775000,-0.025124,0.193039,0.001470,-0.980868,-0.986964,0.133970,0.871553,0.001089
334,2.783333,-0.046520,0.183924,-0.020466,-0.981626,-0.972337,0.133198,0.877484,0.001505
335,2.791667,-0.032374,0.178378,-0.032990,-0.982876,-0.957408,0.134108,0.882647,0.002103
336,2.800000,-0.032790,0.179136,-0.032571,-0.982738,-0.942827,0.134326,0.887919,0.002163
337,2.808333,-0.037590,0.179606,-0.024157,-0.982723,-0.928314,0.134055,0.893192,0.001822
338,2.816667,-0.008887,0.189466,-0.014237,-0.981744,-0.914065,0.135778,0.897934,0.001499
339,2.825000,-0.000203,0.189183,-0.004943,-0.981929,-0.898908,0.136336,0.903175,0.001443
340,2.833333,-0.027856,0.181316,-0.035430,-0.982392,-0.885268,0.134936,0.908848,0.001893
341,2.841667,-0.045673,0.185379,-0.020382,-0.981394,-0.871323,0.133910,0.914076,0.001664
342,2.850000,-0.030566,0.180135,-0.031463,-0.982663,-0.857098,0.134919,0.918959,0.002062
343,2.858333,-0.025731,0.181131,-0.034042,-0.982533,-0.843295,0.135136,0.924036,0.002198
344,2.866667,-0.023341,0.187073,-0.021850,-0.981826,-0.829307,0.137129,0.928518,0.001685
345,2.875000,-0.027403,0.185689,-0.023995,-0.981933,-0.815355,0.137462,0.933548,0.001687
346,2.883333,-0.032910,0.180262,-0.031736,-0.982556,-0.801842,0.135721,0.939331,0.001879
347,2.891667,-0.020515,0.181942,-0.035339,-0.982460,-0.788080,0.135660,0.944824,0.006756
348,2.900000,-0.026844,0.182570,-0.034397,-0.982224,-0.774678,0.136065,0.949423,0.001920
349,2.908333,-0.008446,0.189826,-0.013561,-0.981688,-0.761125,0.137130,0.953932,0.001388
350,2.916667,-0.010071,0.190004,-0.015375,-0.981611,-0.747636,0.137060,0.958852,0.001416
351,2.925000,-0.028771,0.181344,-0.028851,-0.982575,-0.734527,0.135784,0.964010,0.001913
352,2.933333,-0.027111,0.182114,-0.028870,-0.982480,-0.721422,0.135985,0.968858,0.001949
353,2.941667,-0.008297,0.191300,-0.014154,-0.981395,-0.708455,0.137503,0.973378,0.001510
354,2.950000,-0.020898,0.189113,-0.020552,-0.981518,-0.695220,0.138192,0.977823,0.001588
355,2.958333,-0.028741,0.182562,-0.028544,-0.982360,-0.682263,0.136624,0.983386,0.001783
356,2.966667,-0.026952,0.183906,-0.034230,-0.981978,-0.669652,0.137136,0.988022,0.001869
357,2.975000,-0.022248,0.183323,-0.031854,-0.982285,-0.656965,0.136818,0.992703,0.001783
358,2.983333,-0.007755,0.190507,-0.013565,-0.981562,-0.644274,0.137850,0.996903,0.001601
359,2.991667,-0.026344,0.183534,-0.025267,-0.982336,-0.631441,0.136635,1.002155,0.001787
360,3.000000,-0.021532,0.186223,-0.019714,-0.982074,-0.618647,0.137167,1.006510,0.001566
361,3.008333,-0.029524,0.183307,-0.027758,-0.982220,-0.606230,0.137017,1.011643,0.001895
362,3.016667,-0.007928,0.192249,-0.013995,-0.981214,-0.594105,0.138240,1.015631,0.001538
363,3.025000,-0.015191,0.188363,-0.024113,-0.981686,-0.581787,0.137764,1.020135,0.001567
364,3.033333,-0.029915,0.184066,-0.018814,-0.982278,-0.569750,0.136840,1.025133,0.001854
365,3.041667,-0.029383,0.189459,-0.007633,-0.981419,-0.557515,0.138748,1.029063,0.001649
366,3.050000,-0.011870,0.190840,0.000603,-0.981549,-0.545605,0.137797,1.033740,0.001514
367,3.058333,-0.035147,0.189164,-0.013498,-0.981224,-0.533683,0.138691,1.037703,0.001514
368,3.066667,-0.033468,0.185211,-0.024270,-0.981829,-0.521831,0.137564,1.043239,0.001993
369,3.075000,-0.017664,0.190118,-0.017850,-0.981440,-0.510154,0.139548,1.046933,0.001531
370,3.083333,-0.034567,0.184129,-0.031066,-0.981803,-0.499101,0.139252,1.051083,0.005587
371,3.091667,-0.024633,0.184581,-0.019542,-0.982314,-0.486453,0.137188,1.056652,0.010541
372,3.100000,-0.022870,0.188195,-0.003657,-0.981859,-0.475255,0.139348,1.060009,0.001681
373,3.108333,-0.011724,0.191866,-0.000834,-0.981351,-0.463984,0.138153,1.064204,0.001478
374,3.116667,-0.015107,0.193777,-0.003845,-0.980922,-0.452599,0.138242,1.068267,0.001521
375,3.125000,-0.033069,0.191393,-0.013317,-0.980866,-0.441263,0.139308,1.072370,0.001505
376,3.133333,-0.013175,0.192652,-0.002095,-0.981176,-0.430347,0.138722,1.077058,0.001552
377,3.141667,-0.015036,0.189060,-0.004886,-0.981838,-0.420485,0.138682,1.080667,0.005458
378,3.150000,-0.015036,0.189060,-0.004886,-0.981838,-0.420485,0.138682,1.080667,0.005458
379,3.158333,0.002522,0.196171,-0.013977,-0.980467,-0.397068,0.139413,1.089847,0.014476
380,3.166667,-0.015975,0.194534,-0.006235,-0.980746,-0.386626,0.138995,1.093454,0.001634
381,3.175000,-0.015975,0.194534,-0.006235,-0.980746,-0.386626,0.138995,1.093454,0.001634
382,3.183333,0.002955,0.196700,-0.013743,-0.980363,-0.364717,0.139561,1.102214,0.009690
383,3.191667,0.008253,0.195837,-0.024713,-0.980290,-0.353840,0.139931,1.106109,0.014548
384,3.200000,-0.006512,0.192283,0.002942,-0.981314,-0.343883,0.140420,1.110658,0.019239
385,3.208333,-0.012780,0.194225,-0.002702,-0.980870,-0.333446,0.139469,1.113855,0.001450
386,3.216667,-0.011901,0.190763,-0.009936,-0.981514,-0.324258,0.139486,1.117204,0.004852
387,3.225000,-0.020294,0.192551,-0.008259,-0.981042,-0.312971,0.140870,1.121709,0.002473
388,3.233333,-0.018729,0.192185,-0.008366,-0.981144,-0.303513,0.139813,1.125268,0.005022
389,3.241667,-0.040966,0.194839,-0.013560,-0.979885,-0.291749,0.141145,1.129397,0.009037
390,3.250000,-0.026938,0.192436,-0.009142,-0.980897,-0.282491,0.140958,1.133460,0.001904
391,3.258333,-0.015226,0.191175,-0.006790,-0.981414,-0.273701,0.140002,1.136430,0.004958
392,3.266667,-0.054586,0.186624,-0.006397,-0.980893,-0.262787,0.143387,1.141702,0.009238
393,3.275000,0.036994,0.189495,-0.059356,-0.979388,-0.254094,0.142672,1.144113,0.003947
394,3.283333,-0.030972,0.194250,-0.012961,-0.980377,-0.242934,0.141202,1.148389,0.001471
395,3.291667,-0.041388,0.193610,-0.015858,-0.980077,-0.233522,0.142295,1.153140,0.001782
396,3.300000,-0.016532,0.198108,-0.013376,-0.979950,-0.223693,0.141132,1.156352,0.001560
397,3.308333,-0.035517,0.189168,-0.029854,-0.980848,-0.215090,0.143580,1.159715,0.002042
398,3.316667,0.037760,0.189607,-0.089266,-0.977064,-0.206134,0.144666,1.162090,0.003578
399,3.325000,0.033746,0.195248,-0.062571,-0.978174,-0.196425,0.142946,1.166389,0.007833
400,3.333333,-0.043730,0.193256,-0.014062,-0.980072,-0.186304,0.142483,1.171044,0.001665
401,3.341667,-0.025060,0.191415,0.001018,-0.981189,-0.178813,0.142445,1.173568,0.005610
402,3.350000,-0.022170,0.195207,-0.024719,-0.980200,-0.168331,0.142691,1.178433,0.001684
403,3.358333,-0.030787,0.195846,-0.016783,-0.980008,-0.158545,0.141186,1.181812,0.001459
404,3.366667,-0.015168,0.189877,-0.023773,-0.981403,-0.151263,0.143446,1.184496,0.005425
405,3.375000,-0.032061,0.193090,-0.022312,-0.980403,-0.140916,0.141093,1.188445,0.001778
406,3.383333,-0.023874,0.180189,-0.031599,-0.982834,-0.134480,0.144155,1.191361,0.005427
407,3.391667,-0.039452,0.192999,-0.015274,-0.980286,-0.123676,0.142447,1.195970,0.001573
408,3.400000,-0.011594,0.194545,-0.033171,-0.980264,-0.115287,0.142617,1.199015,0.005000
409,3.408333,-0.033437,0.193796,-0.013303,-0.980382,-0.106075,0.142365,1.202379,0.001639
410,3.416667,-0.029242,0.196551,-0.013283,-0.979967,-0.097307,0.141882,1.206142,0.001554
411,3.425000,-0.029816,0.193550,-0.014148,-0.980535,-0.089079,0.142515,1.209234,0.001453
412,3.433333,-0.037236,0.193388,-0.017270,-0.980263,-0.080678,0.142244,1.212462,0.001426
413,3.441667,-0.041680,0.195722,-0.012945,-0.979688,-0.072632,0.143434,1.216040,0.001368
414,3.450000,-0.032065,0.197674,-0.014351,-0.979638,-0.063861,0.142090,1.219369,0.001500
415,3.458333,-0.029717,0.196344,-0.007056,-0.980059,-0.056042,0.142983,1.221852,0.001973
416,3.466667,-0.020904,0.197066,-0.015966,-0.980037,-0.047586,0.141337,1.225880,0.001581
417,3.475000,-0.024061,0.197780,-0.006240,-0.979931,-0.039970,0.142967,1.228323,0.001713
418,3.483333,-0.032270,0.198487,-0.014451,-0.979466,-0.031566,0.142358,1.232143,0.001476
419,3.491667,-0.025553,0.201888,-0.004609,-0.979064,-0.024003,0.143223,1.235344,0.001659
420,3.500000,-0.029308,0.198994,-0.017798,-0.979401,-0.016029,0.142688,1.238384,0.001628
421,3.508333,-0.035625,0.195742,-0.018214,-0.979839,-0.008496,0.142732,1.241018,0.001409
422,3.516667,-0.031143,0.199554,-0.014281,-0.979288,-0.000587,0.142619,1.244449,0.001519
423,3.525000,-0.032375,0.195624,-0.012515,-0.980065,0.006645,0.143209,1.247196,0.001615
424,3.533333,-0.033237,0.197613,-0.015674,-0.979591,0.014463,0.142901,1.250656,0.001437
425,3.541667,-0.024644,0.196901,-0.014143,-0.980011,0.020941,0.143169,1.253801,0.001534
426,3.550000,-0.031771,0.198855,-0.015231,-0.979395,0.029126,0.142898,1.256667,0.001362
427,3.558333,-0.035565,0.195358,-0.013385,-0.979996,0.036276,0.143481,1.259101,0.001713
428,3.566667,-0.029353,0.199604,-0.016365,-0.979300,0.043827,0.143117,1.262524,0.001599
429,3.575000,-0.039709,0.197509,-0.014338,-0.979392,0.050586,0.143877,1.265450,0.001604
430,3.583333,-0.035727,0.199192,-0.015945,-0.979179,0.057967,0.143456,1.268165,0.001645
431,3.591667,-0.034270,0.199456,-0.015649,-0.979182,0.065023,0.143280,1.270843,0.001523
432,3.600000,-0.025198,0.203558,-0.002304,-0.978736,0.071768,0.143981,1.273672,0.001768
433,3.608333,-0.033284,0.200387,-0.014480,-0.979044,0.079144,0.143235,1.276289,0.001555
434,3.616667,-0.024831,0.198717,-0.005704,-0.979726,0.085497,0.143839,1.278472,0.001678
435,3.625000,-0.034458,0.200775,-0.015451,-0.978909,0.092598,0.143461,1.281648,0.001520
436,3.633333,-0.033230,0.196243,-0.014773,-0.979881,0.098922,0.143899,1.283909,0.001545
437,3.641667,-0.022069,0.201048,-0.017439,-0.979178,0.105648,0.142939,1.287279,0.001460
438,3.650000,-0.034646,0.200862,-0.013834,-0.978909,0.111848,0.144554,1.289807,0.001425
439,3.658333,-0.035380,0.201779,-0.016916,-0.978646,0.118753,0.144007,1.292420,0.001713
440,3.666667,-0.038665,0.201934,-0.017482,-0.978480,0.125146,0.144028,1.295029,0.001713
441,3.675000,-0.041392,0.197587,-0.016567,-0.979271,0.130950,0.144564,1.297602,0.001543
442,3.683333,-0.038997,0.200811,-0.017965,-0.978689,0.137646,0.144108,1.300183,0.001717
443,3.691667,-0.032098,0.197077,-0.019461,-0.979669,0.143325,0.144011,1.303040,0.001433
444,3.700000,-0.036105,0.201638,-0.018419,-0.978621,0.149789,0.144424,1.305313,0.001658
445,3.708333,-0.037952,0.201309,-0.018865,-0.978610,0.155784,0.144495,1.307782,0.001596
446,3.716667,-0.028846,0.197168,-0.019768,-0.979746,0.161252,0.144097,1.310499,0.001481
447,3.725000,-0.061972,0.194865,-0.027898,-0.978473,0.167187,0.145351,1.312242,0.001474
448,3.733333,-0.048860,0.196092,-0.020327,-0.979156,0.172843,0.145341,1.314819,0.003822
449,3.741667,-0.047216,0.196948,-0.022428,-0.979019,0.179005,0.144817,1.317203,0.001544
450,3.750000,-0.038557,0.195806,-0.020428,-0.979672,0.184784,0.144560,1.318740,0.001515
451,3.758333,-0.031957,0.197834,-0.018663,-0.979537,0.190488,0.144308,1.322083,0.001486
452,3.766667,-0.052939,0.197638,-0.024472,-0.978539,0.196133,0.145295,1.323939,0.001535
453,3.775000,-0.036086,0.198226,-0.017178,-0.979341,0.201753,0.144458,1.325787,0.001353
454,3.783333,-0.045771,0.195375,-0.023132,-0.979387,0.206942,0.145416,1.327925,0.001328
455,3.791667,-0.030078,0.199992,-0.017166,-0.979185,0.212693,0.144383,1.329977,0.001257
456,3.800000,-0.035624,0.199099,-0.018162,-0.979163,0.218216,0.144522,1.332010,0.001499
457,3.808333,-0.036152,0.196273,-0.025197,-0.979559,0.223162,0.144718,1.334700,0.001352
458,3.816667,-0.046843,0.193701,-0.032776,-0.979393,0.228286,0.144750,1.336901,0.001468
459,3.825000,-0.007517,0.200229,-0.039372,-0.978929,0.233590,0.144988,1.338666,0.001848
460,3.833333,-0.043674,0.200966,-0.018710,-0.978445,0.238720,0.145683,1.341115,0.001469
461,3.841667,-0.036794,0.200073,-0.019193,-0.978902,0.243786,0.144889,1.342580,0.001415
462,3.850000,-0.036082,0.200141,-0.017616,-0.978944,0.248702,0.144958,1.344503,0.001325
463,3.858333,-0.046714,0.196862,-0.021745,-0.979076,0.253236,0.145782,1.346629,0.001037
464,3.866667,-0.035459,0.199116,-0.046482,-0.978230,0.257169,0.146287,1.348163,0.002099
465,3.875000,-0.023163,0.197650,-0.042914,-0.979059,0.262474,0.146080,1.349894,0.004053
466,3.883333,0.045685,0.199558,-0.111042,-0.972502,0.266168,0.149688,1.352348,0.006915
467,3.891667,0.039684,0.188858,-0.135234,-0.971838,0.270372,0.150822,1.353310,0.008500
468,3.900000,0.035979,0.193961,-0.090406,-0.976172,0.275917,0.148189,1.355574,0.010395
469,3.908333,-0.022264,0.195795,-0.030046,-0.979932,0.280633,0.145707,1.358781,0.003735
470,3.916667,-0.015732,0.202642,-0.034467,-0.978520,0.285483,0.146576,1.360970,0.001708
471,3.925000,-0.037512,0.202120,-0.050926,-0.977316,0.288553,0.147051,1.361466,0.000976
472,3.933333,-0.032498,0.202890,-0.014267,-0.978558,0.294310,0.145065,1.364006,0.001363
473,3.941667,-0.029999,0.205216,-0.022779,-0.977992,0.297607,0.145857,1.365523,0.001903
474,3.950000,-0.017249,0.203514,-0.072909,-0.976201,0.301767,0.148293,1.367032,0.003766
475,3.958333,-0.010884,0.201372,-0.032827,-0.978904,0.306349,0.146801,1.368151,0.005128
476,3.966667,0.042161,0.198781,-0.108945,-0.973057,0.309462,0.149913,1.370146,0.007492
477,3.975000,-0.030488,0.202164,-0.019155,-0.978690,0.314858,0.145230,1.373168,0.001340
478,3.983333,-0.041500,0.206004,-0.026584,-0.977309,0.317472,0.146310,1.373517,0.001331
479,3.991667,-0.017717,0.197895,-0.038329,-0.979313,0.322584,0.146727,1.374884,0.003172
480,4.000000,-0.032230,0.201407,-0.037335,-0.978265,0.326356,0.147178,1.377363,0.003045
481,4.008333,-0.013310,0.202311,-0.045931,-0.978153,0.329258,0.146325,1.378784,0.001022
482,4.016667,0.023702,0.198322,-0.106183,-0.974080,0.332560,0.149114,1.379712,0.002880
483,4.025000,0.033955,0.193205,-0.091614,-0.976282,0.337012,0.148692,1.380472,0.004108
484,4.033333,-0.025065,0.197043,-0.030948,-0.979586,0.340999,0.146264,1.383276,0.003445
485,4.041667,-0.023318,0.201504,-0.041514,-0.978330,0.345075,0.146539,1.385169,0.001796
486,4.050000,-0.027202,0.196600,-0.053049,-0.978670,0.348145,0.146779,1.386101,0.001764
487,4.058333,-0.034375,0.202486,-0.018451,-0.978508,0.352006,0.145792,1.386985,0.001241
488,4.066667,-0.029010,0.204446,-0.014138,-0.978346,0.355256,0.145899,1.388237,0.001274
489,4.075000,-0.034107,0.200676,-0.022495,-0.978805,0.358580,0.145638,1.390550,0.001216
490,4.083333,-0.047137,0.203020,-0.023950,-0.977746,0.361820,0.146332,1.391619,0.001603
491,4.091667,-0.044001,0.197959,-0.032266,-0.978691,0.364691,0.145849,1.393078,0.001386
492,4.100000,-0.025151,0.202532,-0.022070,-0.978704,0.368072,0.145232,1.394228,0.001396
493,4.108333,-0.032127,0.201385,-0.023750,-0.978697,0.371038,0.145859,1.396013,0.001399
494,4.116667,-0.028172,0.203909,-0.020526,-0.978369,0.374024,0.145814,1.397472,0.001425
495,4.125000,-0.051297,0.201265,-0.022905,-0.977925,0.376650,0.147150,1.397865,0.001518
496,4.133333,-0.041029,0.200596,-0.028193,-0.978408,0.379645,0.145818,1.399862,0.001344
497,4.141667,-0.021654,0.203035,-0.022448,-0.978675,0.382516,0.145133,1.400492,0.001365
498,4.150000,-0.038924,0.204180,-0.022736,-0.977895,0.385033,0.145974,1.401126,0.001548
499,4.158333,-0.034010,0.201700,-0.022755,-0.978592,0.387842,0.145970,1.403252,0.001249
500,4.166667,-0.041578,0.204819,-0.018276,-0.977746,0.390555,0.146719,1.404194,0.001396
501,4.175000,-0.041186,0.200427,-0.029124,-0.978409,0.392828,0.146006,1.405193,0.001396
502,4.183333,-0.038932,0.196138,-0.040615,-0.978961,0.395188,0.146391,1.405931,0.001635
503,4.191667,-0.022113,0.202131,-0.022343,-0.978854,0.397933,0.145290,1.406995,0.001349
504,4.200000,-0.044855,0.203423,-0.023218,-0.977787,0.400227,0.146746,1.407948,0.001279
505,4.208333,-0.027729,0.203773,-0.020107,-0.978419,0.402689,0.145960,1.409604,0.001446
506,4.216667,-0.034796,0.200403,-0.024308,-0.978794,0.404826,0.146185,1.410464,0.001198
507,4.225000,-0.035014,0.198318,-0.027477,-0.979127,0.406827,0.146373,1.410997,0.001325
508,4.233333,-0.043765,0.200440,-0.029124,-0.978295,0.409142,0.146165,1.412208,0.001415
509,4.241667,-0.053242,0.198842,-0.029394,-0.978143,0.410848,0.147209,1.412335,0.001555
510,4.250000,-0.023050,0.202260,-0.023005,-0.978790,0.413129,0.145563,1.413569,0.001375
511,4.258333,-0.035086,0.202981,-0.019947,-0.978351,0.415123,0.146585,1.413908,0.001375
512,4.266667,-0.029538,0.203396,-0.020275,-0.978441,0.416971,0.146471,1.415507,0.001275
513,4.275000,-0.032894,0.199552,-0.026100,-0.978987,0.418767,0.146333,1.416178,0.001273
514,4.283333,-0.036200,0.202197,-0.025971,-0.978331,0.420783,0.146048,1.417175,0.001402
515,4.291667,-0.036802,0.198914,-0.026305,-0.978972,0.422325,0.146252,1.417643,0.001203
516,4.300000,-0.042092,0.196972,-0.033242,-0.978941,0.423917,0.146187,1.418153,0.001343
517,4.308333,-0.048669,0.201712,-0.024200,-0.977936,0.425723,0.147090,1.418858,0.001422
518,4.316667,-0.045169,0.197692,-0.032628,-0.978679,0.427233,0.146526,1.419858,0.001242
519,4.325000,-0.022787,0.202211,-0.022714,-0.978813,0.428886,0.145713,1.420418,0.001156
520,4.333333,-0.023666,0.202782,-0.022831,-0.978672,0.430505,0.145758,1.421012,0.001301
521,4.341667,-0.030636,0.203546,-0.024481,-0.978280,0.432005,0.146001,1.421996,0.001444
522,4.350000,-0.031323,0.201736,-0.022824,-0.978673,0.433299,0.146220,1.422474,0.001169
523,4.358333,-0.034593,0.199455,-0.024873,-0.978980,0.434577,0.146386,1.422860,0.001238
524,4.366667,-0.016714,0.197164,-0.047573,-0.979073,0.435553,0.147520,1.423323,0.001656
525,4.375000,-0.022489,0.200593,-0.019981,-0.979213,0.436985,0.146053,1.424312,0.001322
526,4.383333,-0.033955,0.202154,-0.049514,-0.977512,0.437970,0.147168,1.424581,0.002835
527,4.391667,-0.043471,0.200890,-0.037337,-0.977936,0.439354,0.147939,1.424457,0.001857
528,4.400000,-0.030726,0.200213,-0.036463,-0.978592,0.440176,0.147237,1.425232,0.001314
529,4.408333,-0.023542,0.195442,-0.060954,-0.978536,0.441128,0.147963,1.425238,0.001883
530,4.416667,-0.006719,0.203413,-0.038740,-0.978303,0.442615,0.146605,1.425903,0.001362
531,4.425000,-0.008283,0.203929,-0.040012,-0.978132,0.443310,0.146613,1.426287,0.000902
532,4.433333,-0.012803,0.203847,-0.043613,-0.977947,0.443873,0.146747,1.426556,0.000721
533,4.441667,-0.008750,0.205498,-0.044406,-0.977611,0.444554,0.146633,1.426909,0.000859
534,4.450000,-0.009252,0.206165,-0.049199,-0.977236,0.445149,0.146995,1.427434,0.001580
535,4.458333,-0.006207,0.205031,-0.053304,-0.977283,0.445746,0.147360,1.427657,0.001792
536,4.466667,-0.016904,0.203589,-0.037239,-0.978202,0.447695,0.147389,1.428601,0.001611
